session_id,user_id,anonymous_id,session_start,session_end,session_duration_seconds,events_count,product_views,add_to_cart_count,remove_from_cart_count,favorites_add_count,favorites_remove_count,search_count,label_purchase,cart_view_ratio,events_per_second,favorites_ratio,engagement_score
419976ab-5b5f-4eda-91ae-34f8f21d8567,,ba0f92ed-9fdb-4a81-9ac5-ef5cf10cafb2,2026-02-23 20:36:11.997554+00:00,2026-02-23 20:36:26.997554+00:00,15,10,3,0,0,0,0,5,0,0.0,0.625,0.0,3
41a59141-f917-4f17-9322-f79498ec069e,85ce1038-44a5-4285-957d-f8c40aa7c953,,2026-02-23 20:36:10.944731+00:00,2026-02-23 20:36:21.944731+00:00,11,11,2,3,0,0,0,2,0,1.0,0.9166666666666666,0.0,8
41ed6623-8112-4d2e-81ec-d5bd841accf4,7d7c4a8b-a237-48b4-80e7-e94c0c6dd7dd,,2026-02-23 20:36:12.313305+00:00,2026-02-23 20:36:24.313305+00:00,12,10,2,0,0,1,0,3,0,0.0,0.7692307692307693,0.3333333333333333,3
42177d14-c72e-4649-9aac-4b222bf4a811,,0f18c5dc-5f0d-4b54-8799-675075a2717f,2026-02-23 20:36:11.687659+00:00,2026-02-23 20:36:22.687659+00:00,11,6,3,0,0,0,0,1,0,0.0,0.5,0.0,3
42198031-97b4-4eee-b613-05f7853b4f12,790c16a3-91d5-4e86-813e-292a8ba33bbb,,2026-02-23 20:36:11.894391+00:00,2026-02-23 20:36:24.894391+00:00,13,13,2,2,0,2,0,4,0,0.6666666666666666,0.9285714285714286,0.6666666666666666,8
4286dd79-eca6-4600-8cf3-7495645ddbe5,647b18ec-fef8-4cb1-8961-5eb1662d2120,,2026-02-23 20:36:11.150117+00:00,2026-02-23 20:36:22.150117+00:00,11,9,3,2,0,0,0,1,0,0.5,0.75,0.0,7
42a5bfa6-8871-4cbb-8cbb-74924283fe8a,b0075e72-e7f2-4e22-8bfc-75b12456ac05,,2026-02-23 20:36:11.363352+00:00,2026-02-23 20:36:22.363352+00:00,11,9,2,1,0,0,0,2,0,0.3333333333333333,0.75,0.0,4
42aafab9-4e4c-46d3-9689-33d7143c04d5,,44b99e7f-8ccb-4c15-b70d-e0c08a0642c4,2026-02-23 20:36:13.053536+00:00,2026-02-23 20:36:26.053536+00:00,13,8,4,0,0,0,0,2,0,0.0,0.5714285714285714,0.0,4
42fb6c02-5a6c-4462-940c-b4673ca6b884,,e54abe27-1a35-4fdc-b0e5-4ade91cd0d6c,2026-02-23 20:36:12.442206+00:00,2026-02-23 20:36:26.442206+00:00,14,9,2,0,0,0,0,5,0,0.0,0.6,0.0,2
43109ed5-0c05-4935-9160-f57fbfaf5614,860eb777-64d0-45fe-b833-5a630945b496,,2026-02-23 20:36:12.443734+00:00,2026-02-23 20:36:22.443734+00:00,10,8,3,0,0,2,0,0,0,0.0,0.7272727272727273,0.5,5
43384703-e981-434e-9034-d2cfecceab67,,fceaeb55-56c4-409c-ae99-66e4ded745e8,2026-02-23 20:36:11.583796+00:00,2026-02-23 20:36:26.583796+00:00,15,10,4,0,0,0,0,4,0,0.0,0.625,0.0,4
43729821-2b9a-4c4a-b5ed-65b9d0f89ecc,,be0f37b3-435d-4438-9eac-c29901aa6a84,2026-02-23 20:36:10.827720+00:00,2026-02-23 20:36:24.827720+00:00,14,9,1,0,0,0,0,6,0,0.0,0.6,0.0,1
43ae1b63-17ab-42e8-a4e4-89a73a799bef,6d9bf405-a18d-483d-9ebc-2e88583a2879,,2026-02-23 20:36:12.733996+00:00,2026-02-23 20:36:25.733996+00:00,13,11,5,0,0,1,0,1,0,0.0,0.7857142857142857,0.16666666666666666,6
43bee72a-917a-4dc0-9f9c-254541e35ad1,,ed51c291-0557-49c5-8f48-4e9dad5eb9a5,2026-02-23 20:36:12.943175+00:00,2026-02-23 20:36:25.943175+00:00,13,8,3,0,0,0,0,3,0,0.0,0.5714285714285714,0.0,3
43cd241d-6a81-433a-9b92-fd7a75257542,37e0c86a-8602-4be3-bf39-8bc98b72c644,,2026-02-23 20:36:13.157747+00:00,2026-02-23 20:36:25.157747+00:00,12,8,2,0,0,0,0,3,0,0.0,0.6153846153846154,0.0,2
446e2a3c-ab03-4010-95ae-c2aa697248c7,d15b57be-dbde-4b08-b2da-627c9acb2d6b,,2026-02-23 20:36:12.638149+00:00,2026-02-23 20:36:24.638149+00:00,12,12,3,1,0,2,0,2,0,0.25,0.9230769230769231,0.5,7
447c4043-7fa6-4a43-a651-a6a4ae29f9dd,,680c33a0-ae9a-4e64-870d-c2b171db9dd9,2026-02-23 20:36:12.640161+00:00,2026-02-23 20:36:22.640161+00:00,10,5,1,0,0,0,0,2,0,0.0,0.45454545454545453,0.0,1
44f33271-309d-4fce-91fa-8e60c5fb2ccc,,680f655d-5436-46ac-b5db-57d3fb9551c2,2026-02-23 20:36:12.639879+00:00,2026-02-23 20:36:22.639879+00:00,10,5,1,0,0,0,0,2,0,0.0,0.45454545454545453,0.0,1
450a63ac-8dfc-482d-aff8-dca9030b2600,47cc5dc6-24a4-4517-bb0a-75ee5f0b7892,,2026-02-23 20:36:12.640389+00:00,2026-02-23 20:36:22.640389+00:00,10,7,1,0,0,0,0,2,1,0.0,0.6363636363636364,0.0,1
4563fdee-6635-48da-b014-f21688a85d79,74380d95-8f6f-48db-8e0d-c33241770da4,,2026-02-23 20:36:12.206790+00:00,2026-02-23 20:36:27.206790+00:00,15,16,4,2,0,2,0,4,1,0.4,1.0,0.4,10
45867561-f663-45a5-aa78-6246817aa14f,,7ad6c1b0-a52f-40ad-9ca6-0e176c2e795b,2026-02-23 20:36:12.100963+00:00,2026-02-23 20:36:25.100963+00:00,13,8,6,0,0,0,0,0,0,0.0,0.5714285714285714,0.0,6
45d3a46b-0a35-4bec-85e1-ee19156b1a0a,7b595d3e-1f55-4a4b-97b5-f247334e3ca8,,2026-02-23 20:36:11.481399+00:00,2026-02-23 20:36:23.481399+00:00,12,8,3,0,0,0,0,2,0,0.0,0.6153846153846154,0.0,3
45d8988f-b67a-486f-aa97-0a59d8a01c0b,d783e446-c40e-4c64-b4b7-511c91ad0324,,2026-02-23 20:36:13.580459+00:00,2026-02-23 20:36:25.580459+00:00,12,11,0,2,0,1,0,5,0,2.0,0.8461538461538461,1.0,5
462a8df0-5a49-43ca-8310-6bccac43952c,e7a33d22-5e5a-40ee-9409-b926519898ac,,2026-02-23 20:36:12.640863+00:00,2026-02-23 20:36:24.640863+00:00,12,11,3,2,0,1,0,2,0,0.5,0.8461538461538461,0.25,8
465448f0-67ce-42de-8f5f-ad24dffe3ece,,9a0e7940-4563-47c0-b9de-8f0ee7804506,2026-02-23 20:36:11.149996+00:00,2026-02-23 20:36:22.149996+00:00,11,6,1,0,0,0,0,3,0,0.0,0.5,0.0,1
465549d8-5cd2-45ff-b191-b236aa591ecc,,f118cd53-734f-437e-9e0e-6ae91a07070c,2026-02-23 20:36:12.102841+00:00,2026-02-23 20:36:23.102841+00:00,11,6,1,0,0,0,0,3,0,0.0,0.5,0.0,1
467631ee-321b-46ae-be76-52396477860b,,b1ac4ab9-dabe-4c17-a6d0-8104516f8bd8,2026-02-23 20:36:13.262129+00:00,2026-02-23 20:36:27.262129+00:00,14,9,3,0,0,0,0,4,0,0.0,0.6,0.0,3
468e9e97-5c8c-432d-8305-39f974ca1e58,b7ba5a02-c841-439c-be84-0f1283ff2057,,2026-02-23 20:36:12.637938+00:00,2026-02-23 20:36:27.637938+00:00,15,13,3,1,0,1,0,5,0,0.25,0.8125,0.25,6
46903762-e8e5-42f8-bc80-77a10ff0fb6c,,b8863475-0fac-4e47-8186-a0a2928a540d,2026-02-23 20:36:11.256783+00:00,2026-02-23 20:36:23.256783+00:00,12,7,4,0,0,0,0,1,0,0.0,0.5384615384615384,0.0,4
4697404e-df79-46dc-8d77-3adab1f1d342,,c87fe47c-0e2f-428b-80e6-6486139c2f27,2026-02-23 20:36:11.998527+00:00,2026-02-23 20:36:23.998527+00:00,12,7,1,0,0,0,0,4,0,0.0,0.5384615384615384,0.0,1
469add7a-45bb-4954-b0fb-fe31aae35f53,,ccab33b5-d342-4ab0-896a-ec3c4b1920c3,2026-02-23 20:36:13.056240+00:00,2026-02-23 20:36:23.056240+00:00,10,5,1,0,0,0,0,2,0,0.0,0.45454545454545453,0.0,1
46be9446-58b2-4554-8dc0-b7a308ed4a4f,b704289a-e022-440b-9b27-429e34e63a50,,2026-02-23 20:36:11.482634+00:00,2026-02-23 20:36:24.482634+00:00,13,11,3,0,0,2,0,3,0,0.0,0.7857142857142857,0.5,5
46c2083e-5912-465f-9dd2-8330ae7a1591,00d8677f-468d-4d25-970a-a62686b7f542,,2026-02-23 20:36:13.580940+00:00,2026-02-23 20:36:28.580940+00:00,15,18,4,4,0,3,0,4,0,0.8,1.125,0.6,15
46ec0af0-0d47-4667-84cd-b8c19711942a,,e7d08fcc-61a1-4056-ad98-8de88c14c7d8,2026-02-23 20:36:12.443924+00:00,2026-02-23 20:36:26.443924+00:00,14,9,5,0,0,0,0,2,0,0.0,0.6,0.0,5
4727589b-67fb-4c21-a400-663f8e5060f1,,1f8bd84c-8b76-4f2c-98cc-18ab63a73fdd,2026-02-23 20:36:11.788541+00:00,2026-02-23 20:36:22.788541+00:00,11,6,2,0,0,0,0,2,0,0.0,0.5,0.0,2
476fcb94-5bbb-4959-ba28-f57e3bcebf34,15291841-fcd0-46ec-82b8-5f3db5852155,,2026-02-23 20:36:13.362712+00:00,2026-02-23 20:36:24.362712+00:00,11,9,1,0,0,2,0,3,0,0.0,0.75,1.0,3
47a3313b-e8fa-4437-bdc3-5eaa876c8729,299e8fdd-0e00-4897-81ad-c48c55b94060,,2026-02-23 20:36:11.786859+00:00,2026-02-23 20:36:22.786859+00:00,11,9,3,0,0,2,0,1,0,0.0,0.75,0.5,5
47fef83a-f7a6-458f-97bf-4b7e2617542e,,c1b553ed-219a-459e-9fae-d74d97f53cb1,2026-02-23 20:36:13.053741+00:00,2026-02-23 20:36:28.053741+00:00,15,10,4,0,0,0,0,4,0,0.0,0.625,0.0,4
483b8dc1-9294-4381-8708-7af50c89da4b,cb5236be-7371-4189-a403-902c866e6510,,2026-02-23 20:36:11.478011+00:00,2026-02-23 20:36:26.478011+00:00,15,15,4,1,0,3,0,4,0,0.2,0.9375,0.6,9
484993df-b0fa-4da5-bf2e-cf299e532475,,6a91a87a-9247-49b5-8883-fee311e85f75,2026-02-23 20:36:13.260728+00:00,2026-02-23 20:36:25.260728+00:00,12,7,3,0,0,0,0,2,0,0.0,0.5384615384615384,0.0,3
489087ea-1715-4f51-ab74-0259786f90b1,ccc122f4-e400-4fec-8208-1325cc431ae7,,2026-02-23 20:36:10.825111+00:00,2026-02-23 20:36:22.825111+00:00,12,11,4,0,0,2,0,1,1,0.0,0.8461538461538461,0.4,6
48911168-9bc4-42eb-8470-8861d2453044,,99144328-46c4-4f01-ba7e-8a374d4e7697,2026-02-23 20:36:13.363180+00:00,2026-02-23 20:36:27.363180+00:00,14,9,3,0,0,0,0,4,0,0.0,0.6,0.0,3
49196b94-7142-4a2b-af61-0a91f7b9ee6b,a38df29c-89f0-46d7-b0fb-8c3b521b375f,,2026-02-23 20:36:11.362968+00:00,2026-02-23 20:36:26.362968+00:00,15,17,4,1,0,4,0,4,1,0.2,1.0625,0.8,10
493ff076-9a5d-46e0-ab2e-a219a216271d,,2a1d4a7c-7880-48d4-b7d7-12c0c201e1e9,2026-02-23 20:36:11.683532+00:00,2026-02-23 20:36:26.683532+00:00,15,10,5,0,0,0,0,3,0,0.0,0.625,0.0,5
4940d532-9275-4f9c-adb8-7c87017fee28,,eadc3df4-10ee-4ab0-9f21-0b8b1afb8d95,2026-02-23 20:36:12.103895+00:00,2026-02-23 20:36:25.103895+00:00,13,8,1,0,0,0,0,5,0,0.0,0.5714285714285714,0.0,1
49a15b3c-23af-4523-ac3f-b4eab9d28037,4e522c13-c780-446d-a999-ccefa0428b61,,2026-02-23 20:36:12.638281+00:00,2026-02-23 20:36:23.638281+00:00,11,10,3,1,0,0,0,1,1,0.25,0.8333333333333334,0.0,5
49b4d56a-abe9-4e77-b8e2-82821274b522,,beac6a41-6832-4a46-a2e3-46bdc50d9bed,2026-02-23 20:36:12.732771+00:00,2026-02-23 20:36:24.732771+00:00,12,7,4,0,0,0,0,1,0,0.0,0.5384615384615384,0.0,4
49e4d1a4-5351-4831-ba0e-d877a4ae86a4,,40a1919c-b669-4bd3-9e1d-7923a56971c8,2026-02-23 20:36:13.579445+00:00,2026-02-23 20:36:26.579445+00:00,13,8,2,0,0,0,0,4,0,0.0,0.5714285714285714,0.0,2
49f298b9-13a1-42bb-b97b-0bde64de9ea9,3e124cfa-9f03-4c9f-a09f-d4861a195cec,,2026-02-23 20:36:13.155808+00:00,2026-02-23 20:36:27.155808+00:00,14,11,3,0,0,1,0,4,0,0.0,0.7333333333333333,0.25,4
4a084835-5106-460e-a14f-26f7e430b47c,4e522c13-c780-446d-a999-ccefa0428b61,,2026-02-23 20:36:12.204183+00:00,2026-02-23 20:36:25.204183+00:00,13,12,2,3,0,0,0,4,0,1.0,0.8571428571428571,0.0,8
4a1564e6-ca15-47e2-a19e-cb44ae581128,2118d91d-0019-49fe-90be-a1cb25debbdd,,2026-02-23 20:36:11.362463+00:00,2026-02-23 20:36:23.362463+00:00,12,11,2,1,0,1,0,3,0,0.3333333333333333,0.8461538461538461,0.3333333333333333,5
4a16831e-e1a5-409a-8160-c203e2ba7502,,88d5bd4a-b156-43c0-930b-716d095691ea,2026-02-23 20:36:11.044594+00:00,2026-02-23 20:36:26.044594+00:00,15,10,5,0,0,0,0,3,0,0.0,0.625,0.0,5
4a59348f-ee0d-4ab9-b079-ce8bfd3f0903,,81a2ca44-889a-431e-b5b8-ef021667e592,2026-02-23 20:36:12.732103+00:00,2026-02-23 20:36:26.732103+00:00,14,9,7,0,0,0,0,0,0,0.0,0.6,0.0,7
4a96e003-93f2-4541-a3a5-856b3a2a4c6b,,4bd6e448-0b5b-4cd6-a7b2-d0a94a16564a,2026-02-23 20:36:13.055718+00:00,2026-02-23 20:36:23.055718+00:00,10,5,1,0,0,0,0,2,0,0.0,0.45454545454545453,0.0,1
4aa098e1-1cea-4724-9eaf-e0326626c4d9,,fa26c7af-e195-438c-854e-6b33a99418ae,2026-02-23 20:36:11.361527+00:00,2026-02-23 20:36:25.361527+00:00,14,9,4,0,0,0,0,3,0,0.0,0.6,0.0,4
4afb4a74-67db-4ce7-abc7-ffdcad737b66,5172f5b1-8e16-4c63-9f58-ef96ff3f4105,,2026-02-23 20:36:11.045305+00:00,2026-02-23 20:36:25.045305+00:00,14,12,3,1,0,1,0,4,0,0.25,0.8,0.25,6
4b27919a-84e0-40de-a6ff-9b7091d8ebb2,7c5853a0-b691-4a7c-95bd-350cfce7e063,,2026-02-23 20:36:11.478552+00:00,2026-02-23 20:36:23.478552+00:00,12,9,3,0,0,0,0,2,1,0.0,0.6923076923076923,0.0,3
4b756a19-9801-41b3-9358-9e6e19b0656f,,84ed4b53-a8fa-4404-a501-bec4fbdb74ac,2026-02-23 20:36:12.940820+00:00,2026-02-23 20:36:25.940820+00:00,13,8,2,0,0,0,0,4,0,0.0,0.5714285714285714,0.0,2
4b7cf6b7-0760-46fd-a286-a435a65e82d9,,d298d3af-e13e-4d0b-9236-69ee4006ac05,2026-02-23 20:36:11.786710+00:00,2026-02-23 20:36:22.786710+00:00,11,6,2,0,0,0,0,2,0,0.0,0.5,0.0,2
4b9d233e-f5c9-4b9c-a64a-ceb10e464be3,31474a28-970a-4e5a-b31a-646640d55156,,2026-02-23 20:36:10.826243+00:00,2026-02-23 20:36:23.826243+00:00,13,11,5,0,0,1,0,1,1,0.0,0.7857142857142857,0.16666666666666666,6
4babb644-ce6e-4f5a-bd3e-b48163807317,c386f216-754a-4a89-b9aa-89f776070a0e,,2026-02-23 20:36:11.585705+00:00,2026-02-23 20:36:22.585705+00:00,11,8,4,1,0,0,0,0,0,0.2,0.6666666666666666,0.0,6
4c1be40c-36d6-46df-9298-9bd21d1359a3,782f50ae-2546-4dfc-9689-b9d09d0146ee,,2026-02-23 20:36:11.482896+00:00,2026-02-23 20:36:24.482896+00:00,13,12,4,1,0,2,0,2,0,0.2,0.8571428571428571,0.4,8
4c2c27a1-42d7-4db6-a9f7-de00f93f3bf8,67e83c3e-93fc-4197-b4b7-9465211fcac6,,2026-02-23 20:36:12.733296+00:00,2026-02-23 20:36:22.733296+00:00,10,6,0,0,0,0,0,3,0,0.0,0.5454545454545454,0.0,0
4c38cdfe-37bd-4caa-8e5b-b11aadc6cb1e,b7ce2a6e-c860-4d26-9c8c-cae413530a8f,,2026-02-23 20:36:11.482205+00:00,2026-02-23 20:36:23.482205+00:00,12,12,3,1,0,2,0,2,0,0.25,0.9230769230769231,0.5,7
4cc6d690-6a93-4f77-ad4d-ebaf48ebcfbf,e608fae9-126b-4930-ba0b-6b9976bf49bd,,2026-02-23 20:36:11.360735+00:00,2026-02-23 20:36:24.360735+00:00,13,12,2,0,0,2,0,4,1,0.0,0.8571428571428571,0.6666666666666666,4
4cccf7bc-7ca1-4ddd-b2ec-11bb5c4828ac,67749eb9-010d-47fe-9bf7-64b4d796b52c,,2026-02-23 20:36:13.054511+00:00,2026-02-23 20:36:27.054511+00:00,14,14,4,2,0,1,0,3,0,0.4,0.9333333333333333,0.2,9
4d12d0e7-c4bc-4057-ac51-6bb6de4cc53b,7c5853a0-b691-4a7c-95bd-350cfce7e063,,2026-02-23 20:36:13.470078+00:00,2026-02-23 20:36:24.470078+00:00,11,8,3,0,0,1,0,1,0,0.0,0.6666666666666666,0.25,4
4d305281-e728-4a88-b663-c58ad7dc88c1,,8b86f5be-7d44-47e0-84a8-df31d30e15e1,2026-02-23 20:36:12.541607+00:00,2026-02-23 20:36:25.541607+00:00,13,8,3,0,0,0,0,3,0,0.0,0.5714285714285714,0.0,3
4d566e7d-af97-46e0-95dc-fe85a0d9dd04,,2a6bc32a-47f9-45f8-8c15-31e14cffe04a,2026-02-23 20:36:12.840225+00:00,2026-02-23 20:36:26.840225+00:00,14,9,4,0,0,0,0,3,0,0.0,0.6,0.0,4
4d57f191-82a7-4c07-a34d-ec173e2295df,,65806f05-3e3b-4105-9195-78514c9d26ed,2026-02-23 20:36:12.732250+00:00,2026-02-23 20:36:22.732250+00:00,10,5,2,0,0,0,0,1,0,0.0,0.45454545454545453,0.0,2
4d685cb7-2439-4e3f-93c6-8e4fc24d8f3d,,fda4d8bd-1ebf-478d-a096-e13cd11d6530,2026-02-23 20:36:13.052257+00:00,2026-02-23 20:36:25.052257+00:00,12,7,2,0,0,0,0,3,0,0.0,0.5384615384615384,0.0,2
4d9fded8-e9e3-455d-becb-7ed0e2dfc5d3,59d77ac7-2fbb-41a7-8038-f6c8451e1efb,,2026-02-23 20:36:11.891299+00:00,2026-02-23 20:36:24.891299+00:00,13,13,4,1,0,1,0,2,1,0.2,0.9285714285714286,0.2,7
4dc687f2-946d-4685-86b6-5a5ec12fe3c7,04b46a33-2500-46da-a73c-ba86f62562d2,,2026-02-23 20:36:11.048204+00:00,2026-02-23 20:36:25.048204+00:00,14,13,4,2,0,1,0,3,0,0.4,0.8666666666666667,0.2,9
4e318e46-0c67-4a72-b9a0-fde0166e00e2,308f2b3a-af58-442a-9ad2-f1c2e7f95897,,2026-02-23 20:36:12.637794+00:00,2026-02-23 20:36:25.637794+00:00,13,16,4,3,0,2,0,2,1,0.6,1.1428571428571428,0.4,12
4e5fe3eb-7a48-48a6-baa7-a67608e38fca,c386f216-754a-4a89-b9aa-89f776070a0e,,2026-02-23 20:36:11.999943+00:00,2026-02-23 20:36:25.999943+00:00,14,14,4,3,0,1,0,3,0,0.6,0.9333333333333333,0.2,11
4e9a8430-72bd-4350-8c5e-999319506ca4,,00a16a1c-1a53-4963-9b82-c87c7bea0c62,2026-02-23 20:36:13.467854+00:00,2026-02-23 20:36:23.467854+00:00,10,5,1,0,0,0,0,2,0,0.0,0.45454545454545453,0.0,1
4f2f521b-c9cb-41d5-9ca8-2636a68490af,de1fa09f-7a66-44a8-aca0-69757500b0b1,,2026-02-23 20:36:11.258311+00:00,2026-02-23 20:36:21.258311+00:00,10,8,2,0,0,1,0,1,0,0.0,0.7272727272727273,0.3333333333333333,3
4f60fad4-f9ff-4c6f-a006-b8a92772a463,,1720ee15-0977-4559-876b-b2ad19a00333,2026-02-23 20:36:13.156788+00:00,2026-02-23 20:36:27.156788+00:00,14,9,3,0,0,0,0,4,0,0.0,0.6,0.0,3
4f6f2d72-0986-441a-bbf1-dc8154533f43,49c27118-e05b-4cc5-a2ba-8dca152f8d80,,2026-02-23 20:36:12.732414+00:00,2026-02-23 20:36:27.732414+00:00,15,16,2,2,0,2,0,6,1,0.6666666666666666,1.0,0.6666666666666666,8
50308b3c-4833-4cb3-bdc8-e9e2e0e4c468,,947232fc-f3f0-4352-ab0b-18f1c91f06f5,2026-02-23 20:36:11.479433+00:00,2026-02-23 20:36:23.479433+00:00,12,7,2,0,0,0,0,3,0,0.0,0.5384615384615384,0.0,2
503bbe11-94c0-43b2-9e2b-d0d1d977dda1,,cb5f29f7-3c06-4b8d-ba1b-561e0775e406,2026-02-23 20:36:11.048437+00:00,2026-02-23 20:36:26.048437+00:00,15,10,5,0,0,0,0,3,0,0.0,0.625,0.0,5
5073495c-7c8d-4f83-8239-ff78ad43f837,b1a87138-f1ad-4b6d-be81-54e13a6a6535,,2026-02-23 20:36:13.470128+00:00,2026-02-23 20:36:26.470128+00:00,13,12,5,1,0,2,0,1,0,0.16666666666666666,0.8571428571428571,0.3333333333333333,9
50d68e52-c2cb-4665-8e4f-cb7402f83e4f,,ca573b49-edd2-4e19-9c29-56bdb83eae21,2026-02-23 20:36:12.943621+00:00,2026-02-23 20:36:26.943621+00:00,14,9,2,0,0,0,0,5,0,0.0,0.6,0.0,2
50da4144-9ca3-4d05-8c28-eede87ee2e24,,c4d36447-319e-4893-8687-70fcdbde48b5,2026-02-23 20:36:11.585917+00:00,2026-02-23 20:36:21.585917+00:00,10,5,2,0,0,0,0,1,0,0.0,0.45454545454545453,0.0,2
5119f026-6220-4f5c-a42a-845179c0566e,,25dd3f4a-edca-4abf-946e-3fc9d394a07a,2026-02-23 20:36:12.102106+00:00,2026-02-23 20:36:26.102106+00:00,14,9,4,0,0,0,0,3,0,0.0,0.6,0.0,4
514bccc9-6038-447a-93f3-1c85124103c7,,14ccc78b-264c-4e35-af39-fd2a9242f11e,2026-02-23 20:36:11.045867+00:00,2026-02-23 20:36:25.045867+00:00,14,9,3,0,0,0,0,4,0,0.0,0.6,0.0,3
51a52c88-05ee-47e0-acc5-f73abc88c369,,e01fd6a9-2254-41da-8a2c-d4308cc5b1a5,2026-02-23 20:36:12.315383+00:00,2026-02-23 20:36:25.315383+00:00,13,8,3,0,0,0,0,3,0,0.0,0.5714285714285714,0.0,3
51d1d425-3a07-4173-beff-5c0bdeb18ba4,15291841-fcd0-46ec-82b8-5f3db5852155,,2026-02-23 20:36:11.047077+00:00,2026-02-23 20:36:26.047077+00:00,15,13,3,1,0,1,0,5,0,0.25,0.8125,0.25,6
51e01f0d-4b14-4e58-9a3c-8f20b1788105,,ac0dfd07-918a-4441-86b7-d0c184833fd1,2026-02-23 20:36:12.639472+00:00,2026-02-23 20:36:25.639472+00:00,13,8,3,0,0,0,0,3,0,0.0,0.5714285714285714,0.0,3
52150450-3079-4a50-98fc-8545caff3c4c,,419fa4dd-5ffe-4bbd-b5a3-1e28a7d67477,2026-02-23 20:36:11.256678+00:00,2026-02-23 20:36:21.256678+00:00,10,5,1,0,0,0,0,2,0,0.0,0.45454545454545453,0.0,1
522329db-ad28-47de-9739-378c238594d9,,d56560a2-cdf0-426a-ba05-9d10d872f0b0,2026-02-23 20:36:11.045035+00:00,2026-02-23 20:36:22.045035+00:00,11,6,2,0,0,0,0,2,0,0.0,0.5,0.0,2
52734326-fb48-43d7-b879-5ff7f8a96d6a,2377ab5f-4ccd-4f5e-8190-1a763f317093,,2026-02-23 20:36:11.585506+00:00,2026-02-23 20:36:22.585506+00:00,11,10,2,0,0,2,0,2,0,0.0,0.8333333333333334,0.6666666666666666,4
5297cb33-00d8-49a9-96eb-ca01a728a8ca,,f8930c4e-e2c6-4ef3-af99-b1f1a0f018ff,2026-02-23 20:36:11.479154+00:00,2026-02-23 20:36:22.479154+00:00,11,6,3,0,0,0,0,1,0,0.0,0.5,0.0,3
53142922-a783-4a7a-ba70-dfadcb649693,74380d95-8f6f-48db-8e0d-c33241770da4,,2026-02-23 20:36:13.361403+00:00,2026-02-23 20:36:27.361403+00:00,14,14,3,3,0,0,0,4,1,0.75,0.9333333333333333,0.0,9
5330e545-1523-4d4d-8729-6ed7b7f09bcf,6add21ec-88ad-46c2-b80d-162dd0b049f8,,2026-02-23 20:36:11.894625+00:00,2026-02-23 20:36:23.894625+00:00,12,10,3,1,0,1,0,2,0,0.25,0.7692307692307693,0.25,6
53829981-a2a1-4ea6-aabf-37f3457c00d4,,11e4f870-c6a6-4c5a-b846-b72407fe8453,2026-02-23 20:36:11.152026+00:00,2026-02-23 20:36:21.152026+00:00,10,5,2,0,0,0,0,1,0,0.0,0.45454545454545453,0.0,2
539730da-7e70-4552-8706-c87f29c31d94,,bc589941-74eb-42be-8984-95c2968b1d48,2026-02-23 20:36:11.684964+00:00,2026-02-23 20:36:23.684964+00:00,12,7,4,0,0,0,0,1,0,0.0,0.5384615384615384,0.0,4
53c58647-8a46-49b3-a491-0f66b0b25762,13b4d35c-8bd0-4d0b-a2ec-757939336536,,2026-02-23 20:36:13.680463+00:00,2026-02-23 20:36:23.680463+00:00,10,8,3,1,0,1,0,0,0,0.25,0.7272727272727273,0.25,6
53f67386-fe62-4d16-b747-0ddf50a4bff5,,19dfda35-ab61-46c8-bdff-5d3df796f282,2026-02-23 20:36:11.684049+00:00,2026-02-23 20:36:25.684049+00:00,14,9,2,0,0,0,0,5,0,0.0,0.6,0.0,2
5440adf8-5a2d-4c50-84e7-010c407fa7ff,,d973c4c1-d0fe-4d82-b448-a5fbcd4d2085,2026-02-23 20:36:13.582795+00:00,2026-02-23 20:36:23.582795+00:00,10,5,2,0,0,0,0,1,0,0.0,0.45454545454545453,0.0,2
547ce0ef-cb46-4473-affe-ff8e030e7aeb,,dd04d070-5bdf-4bfa-8dc7-18f209487db5,2026-02-23 20:36:11.048342+00:00,2026-02-23 20:36:22.048342+00:00,11,6,4,0,0,0,0,0,0,0.0,0.5,0.0,4
551b3b30-3d10-4ec6-bfff-04c44cddf578,f3fb3875-c424-4539-8c94-a34be21ac5e6,,2026-02-23 20:36:13.582078+00:00,2026-02-23 20:36:27.582078+00:00,14,15,2,2,0,2,0,5,1,0.6666666666666666,1.0,0.6666666666666666,8
55498c3f-6c3e-41c0-9896-5f5efa7f9052,,eaa12eaa-f6a1-4d65-9413-c26de16efda5,2026-02-23 20:36:13.580276+00:00,2026-02-23 20:36:24.580276+00:00,11,6,2,0,0,0,0,2,0,0.0,0.5,0.0,2
55c626df-d625-47c7-a6e2-779ea7b464b1,18d84f77-5106-4496-aaaf-cfe291bd2cd4,,2026-02-23 20:36:12.638808+00:00,2026-02-23 20:36:23.638808+00:00,11,9,1,0,0,1,0,3,1,0.0,0.75,0.5,2
55faa181-eaf8-408b-a0d9-03395d9dd40f,,f12e9f2b-ed8e-486c-a5ab-4f4a81c3c76e,2026-02-23 20:36:11.890604+00:00,2026-02-23 20:36:22.890604+00:00,11,6,3,0,0,0,0,1,0,0.0,0.5,0.0,3
