session_id,user_id,anonymous_id,session_start,session_end,events_count,session_duration_seconds,event_rate,product_views,add_to_cart_count,remove_from_cart_count,favorites_add_count,search_count,label_purchase,unique_products_viewed,repeat_views,top_product_view_ratio,avg_time_between_events,time_to_first_cart,cart_view_ratio,favorites_ratio,cart_remove_ratio,has_added_to_cart,has_favorited,has_searched,view_to_cart_transition,view_to_cart_transition_rate,cart_cycles
3d573c83-11bc-43d9-98dc-51bab89e05fc,e0562d98-4523-4374-9c82-751e94e2a9ee,6c59a818-389a-49d7-8191-00e9461578fc,2026-03-07 20:02:58.058830+00:00,2026-03-07 20:03:46.058830+00:00,8,48.0,0.16666666666666666,2,2,0,0,0,1,2,3,0.375,6.857142857142857,26.0,1.0,0.0,0.0,1,0,0,2,1.0,0
3d9de5f2-0071-4353-8a78-039236f23e40,81318412-c2ac-49e6-894b-6fbaf532a466,6abf7205-e919-4046-b64e-c05310489e35,2026-03-12 14:02:58.058830+00:00,2026-03-12 14:03:14.058830+00:00,8,16.0,0.5,2,2,0,0,0,1,1,4,0.625,2.2857142857142856,5.0,1.0,0.0,0.0,1,0,0,2,1.0,0
3da9a0d1-5ce1-44e9-9d48-27fd9906404b,ba7130f6-d3a4-4fc6-8e52-8b2e23801a65,,2026-03-05 00:02:58.058830+00:00,2026-03-05 00:03:52.058830+00:00,20,54.0,0.37037037037037035,8,0,0,1,7,0,6,3,0.1,2.8421052631578947,,0.0,0.125,0.0,0,1,1,0,0.0,0
3e04e9be-59a2-4b25-a26d-69f164788b88,,2871ca9b-a99f-4a43-bc1a-258b452f18cb,2026-03-08 01:02:58.058830+00:00,2026-03-08 01:03:46.058830+00:00,20,48.0,0.4166666666666667,8,3,1,2,4,0,6,8,0.3,2.526315789473684,30.0,0.375,0.25,0.3333333333333333,1,1,1,1,0.125,1
3e2c90d9-b463-4861-bc84-c7491ce0264d,,71d406ac-683f-4835-87a6-a966a94132e1,2026-03-05 20:02:58.058830+00:00,2026-03-05 20:04:12.058830+00:00,12,74.0,0.16216216216216217,6,0,0,0,4,0,6,0,0.08333333333333333,6.7272727272727275,,0.0,0.0,0.0,0,0,1,0,0.0,0
3e2f3849-7302-4ff8-bf3d-ac6a12977764,8d0156e6-39cb-468a-a27f-91f38b86bcfa,,2026-03-04 20:02:58.058830+00:00,2026-03-04 20:04:21.058830+00:00,25,83.0,0.30120481927710846,9,4,2,1,4,1,9,8,0.16,3.4583333333333335,10.0,0.4444444444444444,0.1111111111111111,0.5,1,1,1,3,0.3333333333333333,2
3e32f752-3530-4aec-8737-594d6932b44b,05313155-ab75-4808-bc88-1be606ab5858,f9f3a0c3-6918-4f92-bf0a-1387835ca6f5,2026-03-09 19:02:58.058830+00:00,2026-03-09 19:03:55.058830+00:00,14,57.0,0.24561403508771928,4,4,1,1,0,1,2,9,0.5714285714285714,4.384615384615385,10.0,1.0,0.25,0.25,1,1,0,3,0.75,1
3e77164a-b643-4483-90f5-56076d85ef56,214324a1-d76d-43e7-955e-782f6a330895,,2026-03-08 22:02:58.058830+00:00,2026-03-08 22:03:26.058830+00:00,7,28.0,0.25,2,1,0,1,1,0,2,2,0.42857142857142855,4.666666666666667,8.0,0.5,0.5,0.0,1,1,1,0,0.0,0
3e9a156c-3e31-47e3-b6ce-1c4f6a7ff6ad,bccc76c5-2d3a-476e-8086-f074728b150f,,2026-03-06 21:02:58.058830+00:00,2026-03-06 21:03:33.058830+00:00,7,35.0,0.2,2,1,1,1,0,0,2,3,0.42857142857142855,5.833333333333333,9.0,0.5,0.5,1.0,1,1,0,1,0.5,1
3eb572df-4100-4c23-b7f4-50d9ff408caf,,d6c739ac-5978-48c6-90bd-e8ba2256aa7a,2026-03-10 00:02:58.058830+00:00,2026-03-10 00:03:31.058830+00:00,7,33.0,0.21212121212121213,4,0,0,1,0,0,2,3,0.5714285714285714,5.5,,0.0,0.25,0.0,0,1,0,0,0.0,0
3ee354e1-f015-471a-a2ca-fef331adbd8b,3d0ab66d-4d7f-44c9-a986-4e232c5c9946,,2026-03-06 06:02:58.058830+00:00,2026-03-06 06:03:43.058830+00:00,12,45.0,0.26666666666666666,4,3,0,0,1,1,3,5,0.3333333333333333,4.090909090909091,10.0,0.75,0.0,0.0,1,0,1,3,0.75,0
3eea6209-8db8-402d-8c7d-7e4e9a2c3376,7f3dbe4b-cc93-4da3-bad4-765e82b464bd,,2026-03-08 22:02:58.058830+00:00,2026-03-08 22:04:37.058830+00:00,18,99.0,0.18181818181818182,8,2,0,0,5,1,6,5,0.16666666666666666,5.823529411764706,5.0,0.25,0.0,0.0,1,0,1,2,0.25,0
3f008afe-2496-401a-bedf-eef39188343b,e54eb1cc-f44d-4eee-9135-057894b10298,,2026-03-05 10:02:58.058830+00:00,2026-03-05 10:03:14.058830+00:00,8,16.0,0.5,4,0,0,0,1,0,4,0,0.125,2.2857142857142856,,0.0,0.0,0.0,0,0,1,0,0.0,0
3f6b749b-7570-411c-98c2-734631b0abea,0edb4283-812b-44b0-b5a1-e70154a63ad7,cceff1a3-f136-40c1-bdb9-1f5b25b8773c,2026-03-10 05:02:58.058830+00:00,2026-03-10 05:04:49.058830+00:00,24,111.0,0.21621621621621623,9,5,3,1,2,1,6,13,0.375,4.826086956521739,6.0,0.5555555555555556,0.1111111111111111,0.6,1,1,1,4,0.4444444444444444,3
40892724-9e35-4225-89cb-77f6bebb9e4d,a89bf811-36af-4ad0-89c4-01aca2467503,5c78b692-bdca-4bc6-887a-b2db7f13cb61,2026-03-07 08:02:58.058830+00:00,2026-03-07 08:03:56.058830+00:00,17,58.0,0.29310344827586204,7,3,1,1,1,1,7,6,0.17647058823529413,3.625,13.0,0.42857142857142855,0.14285714285714285,0.3333333333333333,1,1,1,2,0.2857142857142857,1
41622ac6-e8f4-4e55-aa5c-55624ce2416a,953b8626-7fc7-4137-8049-46697131f60e,,2026-03-07 17:02:58.058830+00:00,2026-03-07 17:03:20.058830+00:00,8,22.0,0.36363636363636365,2,2,0,1,0,1,2,4,0.375,3.142857142857143,11.0,1.0,0.5,0.0,1,1,0,1,0.5,0
41772878-c616-4408-bb42-f30ff8263543,f97f6ebf-1c69-4373-9f4c-284436d47c09,,2026-03-04 08:02:58.058830+00:00,2026-03-04 08:03:56.058830+00:00,9,58.0,0.15517241379310345,4,0,0,1,1,0,4,1,0.2222222222222222,7.25,,0.0,0.25,0.0,0,1,1,0,0.0,0
41d10a5f-d511-4732-b41b-0f03933baee5,3990c7e9-38aa-44eb-a859-a9a7fb677540,,2026-03-07 11:02:58.058830+00:00,2026-03-07 11:04:02.058830+00:00,16,64.0,0.25,6,3,0,1,2,1,5,6,0.25,4.266666666666667,6.0,0.5,0.16666666666666666,0.0,1,1,1,3,0.5,0
41d49f83-2209-48e0-b124-6a3b56720992,,619c486d-a2ed-4eae-a90e-bdc5b07374fa,2026-03-04 21:02:58.058830+00:00,2026-03-04 21:05:13.058830+00:00,20,135.0,0.14814814814814814,10,0,0,1,7,0,10,1,0.1,7.105263157894737,,0.0,0.1,0.0,0,1,1,0,0.0,0
4242fe44-5bf4-4013-be9e-896259364b01,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,2026-03-09 22:02:58.058830+00:00,2026-03-09 22:03:36.058830+00:00,9,38.0,0.23684210526315788,3,2,1,0,0,1,3,4,0.3333333333333333,4.75,10.0,0.6666666666666666,0.0,0.5,1,0,0,2,0.6666666666666666,1
4244aad9-6c58-4b86-85f8-70f6ddc513f2,39e235eb-a63d-4cac-8393-abd54724c6df,,2026-03-05 16:02:58.058830+00:00,2026-03-05 16:03:17.058830+00:00,8,19.0,0.42105263157894735,2,2,0,0,0,1,2,3,0.375,2.7142857142857144,6.0,1.0,0.0,0.0,1,0,0,2,1.0,0
43862aec-63a7-4d95-9425-2f8080b07da3,76b4757f-1545-44f6-9963-48d14cfd5d38,,2026-03-05 16:02:58.058830+00:00,2026-03-05 16:03:43.058830+00:00,16,45.0,0.35555555555555557,9,0,0,0,4,0,8,1,0.125,3.0,,0.0,0.0,0.0,0,0,1,0,0.0,0
43bcc506-9212-47c9-9542-0a5c068d902a,3af1b8f2-6a12-44fb-9079-8f2c3775d54d,,2026-03-07 03:02:58.058830+00:00,2026-03-07 03:03:40.058830+00:00,12,42.0,0.2857142857142857,4,4,0,1,0,1,4,6,0.25,3.8181818181818183,10.0,1.0,0.25,0.0,1,1,0,3,0.75,0
43e4bd40-8f26-48bc-9b04-270175493510,516e3593-16d9-40b5-b335-e866d3d67ea5,,2026-03-11 16:02:58.058830+00:00,2026-03-11 16:04:09.058830+00:00,13,71.0,0.18309859154929578,3,3,1,1,0,1,3,6,0.23076923076923078,5.916666666666667,24.0,1.0,0.3333333333333333,0.3333333333333333,1,1,0,2,0.6666666666666666,1
43e927d8-4a2b-4bd4-9b19-17e0862c336b,1887ed80-825b-4221-8c3a-0f29adcede5c,,2026-03-05 11:02:58.058830+00:00,2026-03-05 11:04:33.058830+00:00,20,95.0,0.21052631578947367,8,4,1,2,2,1,7,9,0.15,5.0,40.0,0.5,0.25,0.25,1,1,1,3,0.375,1
442ca5f6-d897-4bed-9d2a-a9a9d8466efb,87f4db13-7e0d-4634-a747-03f0ad823e06,,2026-03-04 19:02:58.058830+00:00,2026-03-04 19:04:19.058830+00:00,24,81.0,0.2962962962962963,9,4,2,1,5,0,6,10,0.3333333333333333,3.5217391304347827,11.0,0.4444444444444444,0.1111111111111111,0.5,1,1,1,3,0.3333333333333333,2
44604785-c348-416c-9021-ffaf6f59882c,3af1b8f2-6a12-44fb-9079-8f2c3775d54d,,2026-03-08 00:02:58.058830+00:00,2026-03-08 00:03:31.058830+00:00,12,33.0,0.36363636363636365,4,4,1,1,0,0,4,6,0.3333333333333333,3.0,3.0,1.0,0.25,0.25,1,1,0,3,0.75,1
44b2f4ae-9535-4020-a83f-b46181251440,3d824795-a9db-4b35-801e-7dfe582cd6ce,eda51ac9-2734-41a5-83d5-54cba17b2b4b,2026-03-04 20:02:58.058830+00:00,2026-03-04 20:04:25.058830+00:00,23,87.0,0.26436781609195403,11,1,0,0,6,1,8,5,0.13043478260869565,3.9545454545454546,57.0,0.09090909090909091,0.0,0.0,1,0,1,1,0.09090909090909091,0
451a7565-951b-4016-9896-4319e9bc7b20,0d6f6c67-9de0-48ed-81db-bdb9156c14cd,5f034021-1786-46ea-a332-c8449231b7bf,2026-03-05 17:02:58.058830+00:00,2026-03-05 17:04:09.058830+00:00,25,71.0,0.352112676056338,9,2,1,3,5,1,9,7,0.16,2.9583333333333335,47.0,0.2222222222222222,0.3333333333333333,0.5,1,1,1,1,0.1111111111111111,1
4527b648-4157-490f-bfd6-b78a369d6dce,c1ef52aa-05b9-4f0c-997a-8a44af9120e1,,2026-03-05 17:02:58.058830+00:00,2026-03-05 17:05:08.058830+00:00,28,130.0,0.2153846153846154,12,1,1,2,9,0,11,5,0.17857142857142858,4.814814814814815,19.0,0.08333333333333333,0.16666666666666666,1.0,1,1,1,0,0.0,1
45371220-d5d0-45a3-ad47-5039ce0fb5bf,b834686c-d5f6-4eb0-820a-6b33f006f8cc,cc1e6dc5-3ef4-4419-98ca-c99896fe03e3,2026-03-06 21:02:58.058830+00:00,2026-03-06 21:03:49.058830+00:00,14,51.0,0.27450980392156865,4,4,1,1,0,1,4,7,0.21428571428571427,3.923076923076923,7.0,1.0,0.25,0.25,1,1,0,3,0.75,1
4561e2f3-cb0a-4150-8f73-d8b099e6326e,738eee54-a33f-49a5-8202-19b269d761f7,,2026-03-06 14:02:58.058830+00:00,2026-03-06 14:03:41.058830+00:00,6,43.0,0.13953488372093023,3,0,0,0,0,0,2,1,0.3333333333333333,8.6,,0.0,0.0,0.0,0,0,0,0,0.0,0
46411b5b-84d0-4c0d-bf5e-e46c36f68a9d,aebe4506-025d-4dbc-b788-f5fe256fae27,,2026-03-08 23:02:58.058830+00:00,2026-03-08 23:03:46.058830+00:00,12,48.0,0.25,3,3,2,0,0,1,3,6,0.25,4.363636363636363,14.0,1.0,0.0,0.6666666666666666,1,0,0,3,1.0,2
470dec1e-8fae-4e50-847e-d91da81cd9df,33737a01-0836-4ccc-9ffc-3c50b72c3c5c,,2026-03-10 22:02:58.058830+00:00,2026-03-10 22:03:40.058830+00:00,10,42.0,0.23809523809523808,3,3,0,1,0,1,2,6,0.6,4.666666666666667,6.0,1.0,0.3333333333333333,0.0,1,1,0,2,0.6666666666666666,0
47550f92-e5c6-4e56-af71-1341225aa452,,d9bc4911-3df8-411c-a6a4-f008f05ef655,2026-03-06 01:02:58.058830+00:00,2026-03-06 01:03:17.058830+00:00,7,19.0,0.3684210526315789,2,1,1,0,1,0,2,2,0.42857142857142855,3.1666666666666665,10.0,0.5,0.0,1.0,1,0,1,1,0.5,1
47995697-bd0f-4b1c-a3a8-970c1f14d2da,,be647469-f9aa-4dbd-bb90-a5113a57c6fb,2026-03-06 16:02:58.058830+00:00,2026-03-06 16:03:17.058830+00:00,9,19.0,0.47368421052631576,4,0,0,0,3,0,4,0,0.1111111111111111,2.375,,0.0,0.0,0.0,0,0,1,0,0.0,0
48646e67-c0bd-4418-bcc0-5aa0e4d66ab3,f13e5d91-8742-44f9-be95-3564aeca6481,,2026-03-07 11:02:58.058830+00:00,2026-03-07 11:04:05.058830+00:00,19,67.0,0.2835820895522388,7,4,1,3,1,0,5,10,0.42105263157894735,3.7222222222222223,4.0,0.5714285714285714,0.42857142857142855,0.25,1,1,1,1,0.14285714285714285,1
4867c069-dd44-432a-9db0-d95ea5687126,67e014c6-9b1b-48a0-9929-d43741e7bb0e,,2026-03-06 18:02:58.058830+00:00,2026-03-06 18:03:26.058830+00:00,13,28.0,0.4642857142857143,4,3,1,0,1,0,4,4,0.23076923076923078,2.3333333333333335,11.0,0.75,0.0,0.3333333333333333,1,0,1,3,0.75,1
48849d40-fc8a-4c38-9342-79c2d24f1c90,db85366e-abaa-41e1-9d89-1bae8ba87c4b,,2026-03-05 14:02:58.058830+00:00,2026-03-05 14:04:26.058830+00:00,12,88.0,0.13636363636363635,5,1,1,1,2,0,5,3,0.3333333333333333,8.0,85.0,0.2,0.2,1.0,1,1,1,0,0.0,1
4973cb96-0b62-467e-9189-1c07915d093f,,94d8be58-97f7-45fb-82d9-10fc9c167bf0,2026-03-05 17:02:58.058830+00:00,2026-03-05 17:03:39.058830+00:00,9,41.0,0.21951219512195122,4,0,0,1,2,0,4,1,0.2222222222222222,5.125,,0.0,0.25,0.0,0,1,1,0,0.0,0
49846db5-22ef-4f88-aa29-f652869ad551,6cfa903c-2e72-4906-a18c-ec7c2cd0e64e,,2026-03-05 19:02:58.058830+00:00,2026-03-05 19:04:21.058830+00:00,21,83.0,0.25301204819277107,9,5,2,3,0,0,5,14,0.42857142857142855,4.15,25.0,0.5555555555555556,0.3333333333333333,0.4,1,1,0,4,0.4444444444444444,2
4a47715e-b1d1-4ed9-a8e3-33c90a3a9bb0,79d09954-e181-406f-8839-c58c7342966e,,2026-03-06 12:02:58.058830+00:00,2026-03-06 12:04:20.058830+00:00,10,82.0,0.12195121951219512,5,0,0,0,2,0,4,1,0.2,9.11111111111111,,0.0,0.0,0.0,0,0,1,0,0.0,0
4ac09619-f0a7-4da2-8435-219dd9b49e51,dcb7465b-0465-4c6e-95e6-c30c986f6c68,,2026-03-09 00:02:58.058830+00:00,2026-03-09 00:03:35.058830+00:00,12,37.0,0.32432432432432434,5,0,0,2,2,0,4,3,0.25,3.3636363636363638,,0.0,0.4,0.0,0,1,1,0,0.0,0
4adbb875-0e1a-4a18-a6d2-9e5b19fc2a99,cbc1ad35-3c9c-4495-ba93-343710efaa84,,2026-03-09 14:02:58.058830+00:00,2026-03-09 14:04:11.058830+00:00,16,73.0,0.2191780821917808,7,2,1,0,3,1,7,4,0.1875,4.866666666666666,15.0,0.2857142857142857,0.0,0.5,1,0,1,2,0.2857142857142857,1
4b7fe725-130c-44e0-ba71-4709ef1af98a,e54eb1cc-f44d-4eee-9135-057894b10298,,2026-03-10 22:02:58.058830+00:00,2026-03-10 22:03:08.058830+00:00,6,10.0,0.6,2,1,0,0,1,0,2,1,0.3333333333333333,2.0,2.0,0.5,0.0,0.0,1,0,1,1,0.5,0
4c01bdfd-05ae-4b8e-b608-b733ffc18f7c,dca3cb5e-1ff6-4211-9d9a-eba0e1ccc9c0,,2026-03-08 17:02:58.058830+00:00,2026-03-08 17:03:35.058830+00:00,9,37.0,0.24324324324324326,4,0,0,0,3,0,4,0,0.1111111111111111,4.625,,0.0,0.0,0.0,0,0,1,0,0.0,0
4c50552b-39c8-4fa5-83bc-125cc4a0e9ec,114cda22-df1f-4857-8c53-b33a2459b7a9,,2026-03-06 06:02:58.058830+00:00,2026-03-06 06:03:39.058830+00:00,6,41.0,0.14634146341463414,2,0,0,0,1,0,2,0,0.16666666666666666,8.2,,0.0,0.0,0.0,0,0,1,0,0.0,0
4c74c2dd-307b-4587-b5af-32095fb55146,,07ea4cd3-63d0-4b7f-a571-a8fa45e817e1,2026-03-04 04:02:58.058830+00:00,2026-03-04 04:03:24.058830+00:00,9,26.0,0.34615384615384615,2,2,2,1,0,0,2,5,0.4444444444444444,3.25,11.0,1.0,0.5,1.0,1,1,0,1,0.5,2
4d34becc-3ee7-4db4-ab4c-2c307d728570,4ec57a1e-0dcd-4e0a-8de3-f5cc665ce89f,,2026-03-05 22:02:58.058830+00:00,2026-03-05 22:04:17.058830+00:00,13,79.0,0.16455696202531644,4,4,1,1,0,1,3,8,0.38461538461538464,6.583333333333333,9.0,1.0,0.25,0.25,1,1,0,3,0.75,1
4d566dfd-e731-426f-b85a-279666040fba,5e7cfbc6-67dc-499e-b183-78604b5613e5,486d1d0b-0044-4984-ad6f-bb39e7edfc2c,2026-03-09 02:02:58.058830+00:00,2026-03-09 02:03:40.058830+00:00,13,42.0,0.30952380952380953,4,4,1,0,0,1,3,7,0.38461538461538464,3.5,2.0,1.0,0.0,0.25,1,0,0,4,1.0,1
4f477f5e-385a-4f29-8741-d0b9fac55b85,4bfe2a5d-ec08-4ff5-9260-734fcc816e63,,2026-03-10 21:02:58.058830+00:00,2026-03-10 21:04:05.058830+00:00,23,67.0,0.34328358208955223,10,1,1,2,6,0,10,4,0.17391304347826086,3.0454545454545454,39.0,0.1,0.2,1.0,1,1,1,0,0.0,1
4fb55ed9-ce3d-4fd1-bd12-a33861caf28e,5d7f611f-ad80-4ab1-9884-eea3602e74bc,,2026-03-07 23:02:58.058830+00:00,2026-03-07 23:05:39.058830+00:00,20,161.0,0.12422360248447205,11,0,0,1,5,0,11,1,0.1,8.473684210526315,,0.0,0.09090909090909091,0.0,0,1,1,0,0.0,0
4fc072c9-0c5d-4647-be41-c08a8456a9c8,ed480411-2323-40c9-b77d-ebf33208c600,,2026-03-05 21:02:58.058830+00:00,2026-03-05 21:03:32.058830+00:00,7,34.0,0.20588235294117646,3,1,0,0,1,0,3,1,0.2857142857142857,5.666666666666667,9.0,0.3333333333333333,0.0,0.0,1,0,1,1,0.3333333333333333,0
4fcf8077-0699-4634-bd29-745a7d06374c,,cddf526a-ad58-4613-8825-9b510911173e,2026-03-05 13:02:58.058830+00:00,2026-03-05 13:04:49.058830+00:00,21,111.0,0.1891891891891892,10,1,0,1,7,0,9,3,0.14285714285714285,5.55,109.0,0.1,0.1,0.0,1,1,1,1,0.1,0
50210236-e2c9-4cc7-93fa-ac7ae368bf7f,,aec4a30e-9147-47b7-9703-7342fe0f181b,2026-03-05 10:02:58.058830+00:00,2026-03-05 10:03:33.058830+00:00,8,35.0,0.22857142857142856,2,2,2,0,0,0,2,4,0.375,5.0,9.0,1.0,0.0,1.0,1,0,0,2,1.0,2
507652ed-1992-4a59-abcf-3700813d0da8,fd71b164-310b-40a6-b1d5-7df943ddc4a6,,2026-03-04 22:02:58.058830+00:00,2026-03-04 22:04:03.058830+00:00,14,65.0,0.2153846153846154,5,2,0,1,3,0,5,3,0.21428571428571427,5.0,51.0,0.4,0.2,0.0,1,1,1,1,0.2,0
50cee4f0-833a-4784-9043-dd5013151fd8,,557288f4-3220-49db-b3a5-47117f9d94a1,2026-03-07 15:02:58.058830+00:00,2026-03-07 15:03:56.058830+00:00,15,58.0,0.25862068965517243,7,1,0,1,4,0,7,2,0.13333333333333333,4.142857142857143,37.0,0.14285714285714285,0.14285714285714285,0.0,1,1,1,1,0.14285714285714285,0
5142f38b-566d-445e-96b1-9aa4b1a55c56,,9bbfaf4e-3205-494e-a16d-0f78d5a6b4ea,2026-03-05 20:02:58.058830+00:00,2026-03-05 20:03:36.058830+00:00,9,38.0,0.23684210526315788,3,3,1,0,0,0,2,5,0.4444444444444444,4.75,5.0,1.0,0.0,0.3333333333333333,1,0,0,3,1.0,1
51dba366-d80f-4e02-a491-b803cca6e07c,f5dcf600-6fd5-4e5d-9ec4-5bb8a778793a,,2026-03-06 00:02:58.058830+00:00,2026-03-06 00:04:53.058830+00:00,24,115.0,0.20869565217391303,11,0,0,2,8,0,9,4,0.20833333333333334,5.0,,0.0,0.18181818181818182,0.0,0,1,1,0,0.0,0
52a387db-45a7-4c24-bc3b-bb4cbe3412ec,,5e02f0d8-d054-4f04-8857-a88924b66c49,2026-03-04 06:02:58.058830+00:00,2026-03-04 06:03:57.058830+00:00,17,59.0,0.288135593220339,7,3,1,0,4,0,6,5,0.29411764705882354,3.6875,26.0,0.42857142857142855,0.0,0.3333333333333333,1,0,1,3,0.42857142857142855,1
52c759fb-0221-4512-8fa9-6377e2a110a7,85c7f336-ab3f-45eb-9fe1-6297100849d6,,2026-03-10 05:02:58.058830+00:00,2026-03-10 05:04:09.058830+00:00,13,71.0,0.18309859154929578,5,1,0,1,1,1,5,3,0.23076923076923078,5.916666666666667,30.0,0.2,0.2,0.0,1,1,1,1,0.2,0
531aeecb-854c-46ee-b259-bd796bf5e070,87aea41c-74e0-4cff-8ca2-e077fb86cc31,,2026-03-06 14:02:58.058830+00:00,2026-03-06 14:04:13.058830+00:00,16,75.0,0.21333333333333335,7,0,0,0,5,0,6,1,0.125,5.0,,0.0,0.0,0.0,0,0,1,0,0.0,0
5381ec11-1c32-4076-aef2-dca1ae606f2a,0b6077d3-823b-4fff-aa36-ce953689dd38,,2026-03-04 15:02:58.058830+00:00,2026-03-04 15:03:34.058830+00:00,10,36.0,0.2777777777777778,5,0,0,1,2,0,5,1,0.2,4.0,,0.0,0.2,0.0,0,1,1,0,0.0,0
53b01155-335c-4871-a824-ac330626c812,bccc76c5-2d3a-476e-8086-f074728b150f,,2026-03-09 03:02:58.058830+00:00,2026-03-09 03:03:40.058830+00:00,9,42.0,0.21428571428571427,3,3,0,1,0,0,3,4,0.3333333333333333,5.25,16.0,1.0,0.3333333333333333,0.0,1,1,0,2,0.6666666666666666,0
53b71e5b-82af-4864-8887-35d4b55e28fe,,3430366d-8721-40ac-99af-e5094860d02b,2026-03-04 08:02:58.058830+00:00,2026-03-04 08:03:42.058830+00:00,9,44.0,0.20454545454545456,3,3,1,0,0,0,2,5,0.5555555555555556,5.5,7.0,1.0,0.0,0.3333333333333333,1,0,0,3,1.0,1
53ea4c9d-c96b-465f-bf1a-a804cf23f92f,b6444ed3-7695-4461-b9df-3f609e070cd8,,2026-03-05 00:02:58.058830+00:00,2026-03-05 00:04:58.058830+00:00,12,120.0,0.1,6,0,0,1,2,0,5,2,0.25,10.909090909090908,,0.0,0.16666666666666666,0.0,0,1,1,0,0.0,0
53fdf4ca-22ff-447d-815c-04aa5be8d040,ee54c782-4cf1-4de3-9b7b-f703cd71ea32,,2026-03-06 15:02:58.058830+00:00,2026-03-06 15:05:37.058830+00:00,25,159.0,0.15723270440251572,12,1,0,0,9,0,9,4,0.08,6.625,97.0,0.08333333333333333,0.0,0.0,1,0,1,1,0.08333333333333333,0
545ebaa1-50b7-48de-bbed-62bcefd3c71e,f556165e-3103-4591-b0d7-15fc89f184cd,,2026-03-06 19:02:58.058830+00:00,2026-03-06 19:04:02.058830+00:00,18,64.0,0.28125,7,4,1,2,1,0,5,9,0.2222222222222222,3.764705882352941,6.0,0.5714285714285714,0.2857142857142857,0.25,1,1,1,4,0.5714285714285714,1
54be23ce-e63a-4809-a707-b0520e4a5040,aebe4506-025d-4dbc-b788-f5fe256fae27,,2026-03-09 08:02:58.058830+00:00,2026-03-09 08:03:43.058830+00:00,7,45.0,0.15555555555555556,2,1,0,0,1,1,2,2,0.42857142857142855,7.5,12.0,0.5,0.0,0.0,1,0,1,1,0.5,0
55ad5d66-0145-483c-9e03-36e4d8861f20,62f94e09-8795-46d4-b6a3-2a4020aa3db4,,2026-03-07 05:02:58.058830+00:00,2026-03-07 05:04:01.058830+00:00,17,63.0,0.2698412698412698,9,1,0,2,3,0,8,4,0.17647058823529413,3.9375,55.0,0.1111111111111111,0.2222222222222222,0.0,1,1,1,1,0.1111111111111111,0
564d5aaa-1acb-4cba-9288-5fdf0a0ff43e,b5b525ce-c1d6-4b70-aed0-70ae85ee5a7d,,2026-03-07 15:02:58.058830+00:00,2026-03-07 15:04:01.058830+00:00,15,63.0,0.23809523809523808,8,0,0,1,3,0,6,3,0.13333333333333333,4.5,,0.0,0.125,0.0,0,1,1,0,0.0,0
5658a964-ace7-4bd7-964b-ae61c604aa3d,f556165e-3103-4591-b0d7-15fc89f184cd,,2026-03-06 01:02:58.058830+00:00,2026-03-06 01:03:48.058830+00:00,13,50.0,0.26,5,3,0,0,2,0,5,3,0.15384615384615385,4.166666666666667,8.0,0.6,0.0,0.0,1,0,1,3,0.6,0
57af3256-0979-4dc8-b2d9-af5486631a89,,102f1f9f-fb9b-4e4f-b50d-e46dad35d2ae,2026-03-07 13:02:58.058830+00:00,2026-03-07 13:03:53.058830+00:00,14,55.0,0.2545454545454545,6,2,0,1,3,0,5,4,0.35714285714285715,4.230769230769231,19.0,0.3333333333333333,0.16666666666666666,0.0,1,1,1,1,0.16666666666666666,0
57e11f89-dcc6-4263-824a-cb5f47e7ccf9,9fec1898-59e6-4fcd-94da-bc20c1f11415,,2026-03-07 20:02:58.058830+00:00,2026-03-07 20:04:24.058830+00:00,17,86.0,0.19767441860465115,9,0,0,0,5,0,8,1,0.11764705882352941,5.375,,0.0,0.0,0.0,0,0,1,0,0.0,0
5858a1b0-9ff8-4908-8b79-4503f8efce5d,e655d6b9-bbfa-4084-b5d8-849f94252c4c,,2026-03-09 11:02:58.058830+00:00,2026-03-09 11:04:05.058830+00:00,17,67.0,0.2537313432835821,8,4,1,0,2,0,6,7,0.23529411764705882,4.1875,3.0,0.5,0.0,0.25,1,0,1,4,0.5,1
59544c5c-236c-492c-ac85-552625df6d94,bc385daf-1142-46f2-9ed3-529690e36281,,2026-03-06 01:02:58.058830+00:00,2026-03-06 01:04:48.058830+00:00,19,110.0,0.17272727272727273,9,4,0,0,3,1,9,5,0.15789473684210525,6.111111111111111,28.0,0.4444444444444444,0.0,0.0,1,0,1,4,0.4444444444444444,0
5a32938f-f242-436a-a353-0fefc50f02a5,,7861435e-6a25-48ff-bfa3-9c11bce01173,2026-03-07 12:02:58.058830+00:00,2026-03-07 12:04:18.058830+00:00,14,80.0,0.175,6,3,0,0,3,0,4,5,0.2857142857142857,6.153846153846154,22.0,0.5,0.0,0.0,1,0,1,3,0.5,0
5a403e9d-0590-40b6-9f7d-38568ae5cb60,f3e2cf53-6045-4e5d-9ff1-1631c8933876,,2026-03-04 17:02:58.058830+00:00,2026-03-04 17:03:22.058830+00:00,6,24.0,0.25,3,0,0,0,0,0,2,1,0.3333333333333333,4.8,,0.0,0.0,0.0,0,0,0,0,0.0,0
